N,Norme,iterations,durree
627,2.3995062170374695,17,0.009493827819824219
628,2.3996619266536072,17,0.008080005645751953
629,2.3998173408856402,18,0.008142232894897461
630,2.3999724607117527,17,0.009351730346679688
631,2.400127287216854,17,0.010133028030395508
632,2.4002818214102275,17,0.007312297821044922
633,2.4004360643014016,17,0.008130073547363281
634,2.400590016926675,18,0.0037848949432373047
635,2.4007436802340805,17,0.009003400802612305
636,2.4008970553024858,18,0.0058917999267578125
637,2.4010501430712696,18,0.007902145385742188
638,2.401202944531371,17,0.006386518478393555
639,2.4013554607126633,17,0.007281303405761719
640,2.401507692597437,18,0.006846427917480469
641,2.4016596411200917,18,0.009851694107055664
642,2.4018113072541176,17,0.006290912628173828
643,2.401962692005931,17,0.00616455078125
644,2.4021137963422503,18,0.0054950714111328125
645,2.402264621174271,18,0.004984140396118164
646,2.4024151674836194,18,0.004894733428955078
647,2.4025654362118143,18,0.005046367645263672
648,2.4027154282835532,17,0.004983425140380859
649,2.4028651447024845,18,0.005388975143432617
650,2.4030145863379486,18,0.0043964385986328125
651,2.4031637541424242,18,0.005521059036254883
652,2.40331264902061,17,0.005348920822143555
653,2.403461271952108,18,0.005033731460571289
654,2.403609623795759,18,0.0045049190521240234
655,2.4037577054593964,17,0.0051136016845703125
656,2.403905517915886,18,0.005079746246337891
657,2.404053062001636,18,0.005136251449584961
658,2.4042003386200443,17,0.004364967346191406
659,2.404347348722524,18,0.005418062210083008
660,2.4044940931402694,18,0.0047223567962646484
661,2.4046405727766818,18,0.006362199783325195
662,2.404786788512983,18,0.005996227264404297
663,2.4049327412305277,18,0.006783008575439453
664,2.4050784317949354,18,0.006307125091552734
665,2.405223861079832,18,0.008317947387695312
666,2.4053690299486807,18,0.007232189178466797
667,2.405513939258407,18,0.008286237716674805
668,2.405658589869243,18,0.006568431854248047
669,2.4058029826276646,18,0.008037567138671875
670,2.405947118386101,18,0.005190610885620117
671,2.406090997986534,18,0.005623817443847656
672,2.4062346222679905,18,0.006843090057373047
673,2.4063779920644377,18,0.005720615386962891
674,2.4065211082138585,18,0.005845546722412109
675,2.4066639715365135,18,0.005880117416381836
676,2.4068065828644176,18,0.005665302276611328
677,2.40694894300727,18,0.005856037139892578
678,2.40709105278824,18,0.0059278011322021484
679,2.407232913016296,18,0.0057299137115478516
680,2.4073745245021687,18,0.005364656448364258
681,2.407515888050421,18,0.005877494812011719
682,2.4076570044577066,18,0.005505561828613281
683,2.4077978745223683,18,0.006021738052368164
684,2.407938499043088,18,0.005489349365234375
685,2.4080788788036704,18,0.008652210235595703
686,2.4082190145899327,18,0.006992816925048828
687,2.408358907187158,18,0.0070683956146240234
688,2.408498557370224,18,0.007638216018676758
689,2.408637965916731,18,0.008763551712036133
690,2.408777133596001,18,0.009581327438354492
691,2.4089160611798346,18,0.007270336151123047
692,2.409054749427123,18,0.00811457633972168
693,2.409193199099806,18,0.007000446319580078
694,2.4093314109571486,18,0.007144451141357422
695,2.4094693857488236,18,0.00719451904296875
696,2.40960712423131,18,0.006346225738525391
697,2.4097446271420537,18,0.006583452224731445
698,2.409881895235621,18,0.00643157958984375
699,2.4100189292419962,18,0.006792306900024414
700,2.4101557298991843,18,0.006144523620605469
701,2.4102922979463974,18,0.0066509246826171875
702,2.4104286341060974,18,0.006762504577636719
703,2.410564739104622,18,0.006793975830078125
704,2.4107006136756963,18,0.006288290023803711
705,2.410836258526455,18,0.008386373519897461
706,2.4109716743775587,18,0.007709503173828125
707,2.4111068619479736,18,0.009451150894165039
708,2.411241821938651,18,0.00759434700012207
709,2.4113765550583546,18,0.009877204895019531
710,2.4115110620173312,18,0.00983881950378418
711,2.4116453435093366,18,0.007583141326904297
712,2.4117794002360387,18,0.009053468704223633
713,2.4119132328852393,18,0.00712275505065918
714,2.412046842152683,18,0.006481647491455078
715,2.412180228724094,18,0.009251832962036133
716,2.4123133932894874,18,0.006396293640136719
717,2.4124463365236406,18,0.00745391845703125
718,2.412579059111862,18,0.005947589874267578
719,2.412711561722979,18,0.0074920654296875
720,2.4128438450330645,18,0.006647586822509766
721,2.4129759097122605,18,0.007541179656982422
722,2.4131077564287233,18,0.006533384323120117
723,2.413239385842356,18,0.01163935661315918
724,2.4133707986156727,18,0.006920337677001953
725,2.413501995405052,18,0.008134841918945312
726,2.4136329768707694,18,0.006498098373413086
727,2.4137637436596187,18,0.008579015731811523
728,2.413894296422717,18,0.008203506469726562
729,2.4140246358040827,18,0.007318258285522461
730,2.4141547624500808,18,0.008736133575439453
731,2.414284677004124,18,0.009578704833984375
732,2.4144143800941817,18,0.00980377197265625
733,2.414543872368591,18,0.006453514099121094
734,2.4146731544495488,18,0.008057594299316406
735,2.4148022269697162,18,0.006155729293823242
736,2.414931090553163,18,0.006848812103271484
737,2.415059745832183,18,0.008572816848754883
738,2.415188193419239,18,0.006952762603759766
739,2.4153164339365265,18,0.009547710418701172
740,2.4154444680007354,18,0.007652759552001953
741,2.4155722962233197,18,0.012525320053100586
742,2.415699919218353,18,0.010414838790893555
743,2.415827337590563,18,0.012485504150390625
744,2.4159545519476766,18,0.010277271270751953
745,2.416081562889825,18,0.012696266174316406
746,2.4162083710174183,18,0.010874748229980469
747,2.4163349769285776,18,0.011215925216674805
748,2.416461381219958,18,0.008958816528320312
749,2.416587584487656,18,0.012785911560058594
750,2.4167135873100665,18,0.011350393295288086
751,2.416839390289507,18,0.014623165130615234
752,2.416964993996366,18,0.04925274848937988
753,2.417090399023153,18,0.04417538642883301
754,2.417215605946976,18,0.05125784873962402
755,2.4173406153447097,18,0.014471292495727539
756,2.4174654277914778,18,0.023868322372436523
757,2.417590043863811,18,0.029265403747558594
758,2.4177144641243986,18,0.025536775588989258
759,2.4178386891467785,18,0.03379201889038086
760,2.417962719494435,18,0.02745676040649414
761,2.4180865557285918,18,0.02574944496154785
762,2.4182101984131124,18,0.014201164245605469
763,2.4183336481047597,18,0.010810375213623047
764,2.4184569053602414,18,0.011055231094360352
765,2.418579970736517,18,0.01988077163696289
766,2.4187028447787853,18,0.015309810638427734
767,2.4188255280355166,18,0.011394739151000977
768,2.4189480210600447,18,0.012907981872558594
769,2.419070324391413,18,0.011404037475585938
770,2.4191924385748935,18,0.013537406921386719
771,2.419314364148924,18,0.05826282501220703
772,2.4194361016513652,18,0.02056884765625
773,2.4195576516171418,18,0.026839733123779297
774,2.419679014580495,18,0.0325930118560791
775,2.419800191073066,18,0.018640995025634766
776,2.419921181620693,18,0.012839794158935547
777,2.4200419867473695,18,0.014937162399291992
778,2.4201626069908384,18,0.017918825149536133
779,2.4202830428617874,18,0.01430821418762207
780,2.420403294882132,18,0.013386249542236328
781,2.420523363569589,18,0.011223316192626953
782,2.4206432494443915,18,0.013925313949584961
783,2.4207629530147243,18,0.013411521911621094
784,2.4208824747973794,18,0.01505422592163086
785,2.4210018152986783,18,0.01786041259765625
786,2.421120975027506,18,0.03298640251159668
787,2.4212399544883945,18,0.01678180694580078
788,2.4213587541854595,18,0.011060476303100586
789,2.4214773746133993,18,0.016137361526489258
790,2.421595816289391,18,0.016380786895751953
791,2.421714079693369,18,0.017519712448120117
792,2.4218321653268475,18,0.012238025665283203
793,2.4219500736820554,18,0.013365030288696289
794,2.4220678052508546,18,0.013463497161865234
795,2.422185360525288,18,0.016440153121948242
796,2.42230273999154,18,0.014332056045532227
797,2.422419944128611,18,0.01345062255859375
798,2.4225369734291826,18,0.012856245040893555
799,2.422653828366943,18,0.012752771377563477
800,2.4227705094266385,18,0.012346982955932617
801,2.422887017077672,18,0.015941381454467773
802,2.423003351813981,18,0.029108047485351562
803,2.4231195140920097,18,0.016591548919677734
804,2.423235504389443,18,0.01735544204711914
805,2.4233513231763397,18,0.02175307273864746
806,2.4234669709150483,18,0.03184962272644043
807,2.4235824480863983,18,0.019614458084106445
808,2.4236977551407843,18,0.019825458526611328
809,2.423812892550532,18,0.0237579345703125
810,2.4239278607705304,18,0.016774415969848633
811,2.424042660256693,18,0.014139652252197266
812,2.424157291477522,18,0.014681816101074219
813,2.4242717548736525,18,0.016500234603881836
814,2.4243860509123047,18,0.014649391174316406
815,2.4245001800433506,18,0.01915144920349121
816,2.424614142709437,18,0.016895055770874023
817,2.4247279393610217,18,0.014807939529418945
818,2.4248415704453614,18,0.014075040817260742
819,2.4249550364070407,18,0.013652801513671875
820,2.4250683376924007,18,0.013187408447265625
821,2.4251814747369336,18,0.014070749282836914
822,2.4252944479874206,18,0.013711929321289062
823,2.425407257874987,18,0.05106830596923828
824,2.4255199048446374,18,0.036055564880371094
825,2.4256323893171476,18,0.024721384048461914
826,2.4257447117391693,18,0.019127845764160156
827,2.425856872530301,18,0.01694798469543457
828,2.425968872129643,18,0.016507625579833984
829,2.4260807109546034,18,0.015304327011108398
830,2.4261923894393562,18,0.017848491668701172
831,2.426303908004813,18,0.018174171447753906
832,2.4264152670745696,18,0.017318248748779297
833,2.4265264670735442,18,0.01942276954650879
834,2.4266375084196707,18,0.020943164825439453
835,2.426748391525033,18,0.017412424087524414
836,2.4268591168138647,18,0.016316890716552734
837,2.426969684694722,18,0.014504194259643555
838,2.4270800955814567,18,0.01469564437866211
839,2.4271903498883156,18,0.013643741607666016
840,2.4273004480301,18,0.014263153076171875
841,2.427410390399955,18,0.013735771179199219
842,2.4275201774174953,18,0.01398468017578125
843,2.427629809490017,18,0.014629602432250977
844,2.4277392870183796,18,0.015100717544555664
845,2.4278486104014227,18,0.01811504364013672
846,2.427957780034757,18,0.029052734375
847,2.428066796330331,18,0.016941070556640625
848,2.428175659676882,18,0.016153573989868164
849,2.428284370476731,18,0.015690088272094727
850,2.4283929291185293,18,0.015745878219604492
851,2.4285013360001324,18,0.014653205871582031
852,2.4286095915069272,18,0.01790022850036621
853,2.4287176960390338,18,0.017580747604370117
854,2.428825649982266,18,0.01858210563659668
855,2.4289334537195177,18,0.01722264289855957
856,2.42904110763585,18,0.017865896224975586
857,2.4291486121259953,18,0.018225431442260742
858,2.429255967561314,18,0.017148733139038086
859,2.4293631743300064,18,0.016944169998168945
860,2.4294702328090754,18,0.015342235565185547
861,2.429577143381415,18,0.016886234283447266
862,2.4296839064168134,18,0.018194198608398438
863,2.429790522298413,18,0.018390655517578125
864,2.4298969913993056,18,0.018431663513183594
865,2.430003314089921,18,0.01775503158569336
866,2.430109490751983,18,0.022727251052856445
867,2.4302155217412658,18,0.020528078079223633
868,2.4303214074341226,18,0.020473480224609375
869,2.4304271481983495,18,0.020797252655029297
870,2.4305327443954607,18,0.01938939094543457
871,2.4306381964004045,18,0.02472400665283203
872,2.4307435045677557,18,0.02236795425415039
873,2.4308486692668607,18,0.03610515594482422
874,2.4309536908537575,18,0.03261375427246094
875,2.4310585696878513,18,0.02367877960205078
876,2.4311633061291733,18,0.020448923110961914
877,2.431267900536981,18,0.020282268524169922
878,2.43137235325936,18,0.01868581771850586
879,2.4314766646614396,18,0.03241300582885742
880,2.4315808350927055,18,0.09984183311462402
881,2.431684864896085,18,0.04821944236755371
882,2.431788754435042,18,0.019082069396972656
883,2.4318925040467327,18,0.020982027053833008
884,2.4319961140901762,18,0.018811464309692383
885,2.4320995849145057,18,0.024070024490356445
886,2.4322029168521935,18,0.012516260147094727
887,2.4323061102519725,18,0.014558553695678711
888,2.4324091654648607,18,0.01696944236755371
889,2.432512082821758,18,0.018654346466064453
890,2.432614862664683,18,0.01666855812072754
891,2.4327175053441477,18,0.0171968936920166
892,2.432820011187646,18,0.014346122741699219
893,2.4329223805322124,18,0.015015125274658203
894,2.433024613723997,18,0.012790203094482422
895,2.433126711079992,18,0.013632535934448242
896,2.4332286729447254,18,0.013053178787231445
897,2.4333304996574396,18,0.013730764389038086
898,2.433432191533995,18,0.012369155883789062
899,2.433533748914267,18,0.013969182968139648
900,2.433635172117391,18,0.013122797012329102
901,2.4337364614822046,18,0.014600515365600586
902,2.433837617332281,18,0.01535344123840332
903,2.4339386399830123,18,0.014379501342773438
904,2.434039529767327,18,0.01296687126159668
905,2.434140287007737,18,0.01680922508239746
906,2.4342409120271493,18,0.014155149459838867
907,2.43434140513384,18,0.01372671127319336
908,2.434441766665385,18,0.012772083282470703
909,2.4345419969278885,18,0.01607966423034668
910,2.4346420962422743,18,0.01943516731262207
911,2.4347420649211338,18,0.015342235565185547
912,2.4348419032840667,18,0.017739057540893555
913,2.4349416116429508,18,0.01917243003845215
914,2.4350411903122158,18,0.018383502960205078
915,2.435140639606172,18,0.01856684684753418
916,2.435239959823529,18,0.01842355728149414
917,2.435339151287898,18,0.018080472946166992
918,2.435438214293247,18,0.01961803436279297
919,2.435537149155589,18,0.017652034759521484
920,2.435635956188435,18,0.018121957778930664
921,2.4357346356788883,18,0.01823878288269043
922,2.43583318794515,18,0.01970219612121582
923,2.435931613285073,18,0.018677949905395508
924,2.436029912000525,18,0.01910686492919922
925,2.4361280843997815,18,0.01957988739013672
926,2.4362261307733566,18,0.019159793853759766
927,2.4363240514202547,18,0.019880056381225586
928,2.4364218466442367,18,0.018546104431152344
929,2.436519516741188,18,0.019330978393554688
930,2.436617061995892,18,0.016063451766967773
931,2.4367144827182976,18,0.016690969467163086
932,2.436811779195096,18,0.014918088912963867
933,2.436908951718056,18,0.0167539119720459
934,2.43700600058205,18,0.015782594680786133
935,2.4371029260777544,18,0.014467239379882812
936,2.437199728493268,18,0.015067338943481445
937,2.437296408114255,18,0.016019344329833984
938,2.437392965258404,19,0.0185701847076416
939,2.4374894001438605,18,0.019736051559448242
940,2.4375857131132364,18,0.01627063751220703
941,2.4376819044398754,18,0.015108585357666016
942,2.4377779744042347,18,0.01596236228942871
943,2.437873923312245,19,0.017243385314941406
944,2.437969751377957,18,0.017382383346557617
945,2.4380654589506507,18,0.01648402214050293
946,2.4381610462829384,18,0.016513586044311523
947,2.4382565136624472,18,0.01648736000061035
948,2.4383518613640076,18,0.01961541175842285
949,2.438447089658679,18,0.01746344566345215
950,2.4385421988313274,18,0.0176389217376709
951,2.4386371891561915,18,0.01751255989074707
952,2.4387320608991194,18,0.01673150062561035
953,2.438826814344162,18,0.016646385192871094
954,2.438921449778456,19,0.017447948455810547
955,2.4390159674336145,19,0.01842641830444336
956,2.4391103675778054,18,0.016518115997314453
957,2.4392046505281124,18,0.017052650451660156
958,2.439298816554266,19,0.016829490661621094
959,2.4393928658524047,18,0.016787052154541016
960,2.4394867987829336,19,0.017296791076660156
961,2.4395806155178024,18,0.015833616256713867
962,2.4396743164211516,19,0.017126083374023438
963,2.439767901681965,19,0.01715993881225586
964,2.439861371565331,18,0.015275239944458008
965,2.439954726383636,18,0.016119718551635742
966,2.4400479663925077,19,0.01936197280883789
967,2.440141091810808,19,0.016684770584106445
968,2.4402341028992893,18,0.01607060432434082
969,2.4403269999587764,18,0.016210079193115234
970,2.44041978325472,19,0.01653885841369629
971,2.4405124529927265,19,0.01739501953125
972,2.44060500945537,19,0.01712179183959961
973,2.4406974528965133,19,0.016437292098999023
974,2.4407897835737598,19,0.017510652542114258
975,2.4408820017379713,19,0.01733541488647461
976,2.4409741076450935,19,0.016974449157714844
977,2.4410661015479946,19,0.019270896911621094
978,2.441157983696684,19,0.017997026443481445
979,2.441249754342261,19,0.0170133113861084
980,2.441341413736196,19,0.016295194625854492
981,2.441432962127017,19,0.017754316329956055
982,2.4415243997609934,19,0.016930341720581055
983,2.441615726887812,19,0.01736903190612793
984,2.4417069437558085,19,0.01777791976928711
985,2.441798050607768,19,0.017174720764160156
986,2.441889047689616,19,0.017513036727905273
987,2.441979935223717,18,0.0168759822845459
988,2.442070713523237,19,0.020133018493652344
989,2.442161382737457,18,0.01643967628479004
990,2.4422519432025362,19,0.017990589141845703
991,2.4423423950639855,18,0.01650094985961914
992,2.442432738659522,19,0.02141857147216797
993,2.442522974155375,19,0.023018360137939453
994,2.4426131018159074,19,0.021970272064208984
995,2.4427031218762076,19,0.022179603576660156
996,2.4427930345762743,19,0.021775007247924805
997,2.442882840152393,19,0.022891521453857422
998,2.442972538842665,19,0.02240753173828125
999,2.4430621308780727,19,0.022227764129638672
1000,2.4431516164944838,19,0.021834611892700195
1001,2.443240995926554,19,0.021976470947265625
1002,2.4433302694059535,19,0.022638797760009766
1003,2.443419437140449,18,0.020514249801635742
1004,2.443508499435872,19,0.021936655044555664
1005,2.4435974564472867,19,0.02251124382019043
1006,2.443686308430065,19,0.022992372512817383
1007,2.4437750556173112,19,0.02086186408996582
1008,2.4438636982315836,19,0.021636009216308594
1009,2.443952236502419,19,0.022451162338256836
1010,2.444040670659391,19,0.022243738174438477
1011,2.4441290009241863,19,0.022337913513183594
1012,2.4442172275277128,19,0.0233004093170166
1013,2.4443053506907404,19,0.021907806396484375
1014,2.444393370638073,19,0.0221405029296875
1015,2.4444812875957624,19,0.02172255516052246
1016,2.444569101782544,19,0.020569324493408203
1017,2.4446568134229243,19,0.02105998992919922
1018,2.44474442273696,19,0.020886659622192383
1019,2.444831929946743,19,0.02193593978881836
1020,2.4449193352735987,19,0.02233099937438965
1021,2.445006638930674,19,0.02382206916809082
1022,2.4450938411431467,19,0.02408599853515625
1023,2.445180942126599,19,0.022882699966430664
1024,2.445267942097157,19,0.022526025772094727
1025,2.4453548412744004,19,0.02228403091430664
1026,2.4454416398699883,19,0.022225618362426758
1027,2.4455283381018154,19,0.023331642150878906
1028,2.445614936180033,19,0.023496389389038086
1029,2.4457014343256227,19,0.02241802215576172
1030,2.445787832746795,19,0.024152517318725586
1031,2.4458741316606716,19,0.022849082946777344
1032,2.445960331271886,19,0.022480010986328125
1033,2.4460464317963306,19,0.022966384887695312
1034,2.446132433446053,19,0.022954702377319336
1035,2.446218336428112,19,0.023019790649414062
1036,2.446304140948448,19,0.022945880889892578
1037,2.4463898472230907,19,0.02308940887451172
1038,2.446475455456182,19,0.024105548858642578
1039,2.446560965854802,19,0.022400379180908203
1040,2.44664637862538,19,0.0228273868560791
1041,2.4467316939757846,19,0.0225832462310791
1042,2.4468169121093633,19,0.02701544761657715
1043,2.4469020332332834,19,0.023426532745361328
1044,2.44698705754773,19,0.023141145706176758
1045,2.4470719852587433,19,0.023061513900756836
1046,2.447156816570388,19,0.02505016326904297
1047,2.4472415516837343,19,0.02363729476928711
1048,2.4473261907995134,19,0.023286104202270508
1049,2.4474107341212576,19,0.024113178253173828
1050,2.447495181846668,19,0.025092363357543945
1051,2.447579534177911,19,0.02482128143310547
1052,2.447663791311217,19,0.0400698184967041
1053,2.447747953446294,19,0.05042266845703125
1054,2.447832020782636,19,0.03437924385070801
1055,2.447915993515341,19,0.03235602378845215
1056,2.447999871842793,19,0.02888011932373047
1057,2.448083655963784,19,0.029796838760375977
1058,2.4481673460690168,19,0.029456615447998047
1059,2.4482509423553993,19,0.03462100028991699
1060,2.4483344450165605,19,0.02628183364868164
1061,2.4484178542475936,19,0.052558183670043945
1062,2.4485011702434933,19,0.05641770362854004
1063,2.4485843931936158,19,0.035749197006225586
1064,2.4486675232902733,19,0.030564069747924805
1065,2.4487505607275697,19,0.029619932174682617
1066,2.4488335056939454,19,0.02985239028930664
1067,2.4489163583822418,19,0.02942180633544922
1068,2.448999118978956,19,0.03022027015686035
1069,2.449081787676195,19,0.030125141143798828
1070,2.449164364659868,19,0.02825307846069336
1071,2.4492468501224423,19,0.030472517013549805
1072,2.449329244247683,19,0.026152849197387695
1073,2.449411547222656,19,0.025266647338867188
1074,2.449493759236688,19,0.024422645568847656
1075,2.44957588046926,19,0.02420973777770996
1076,2.449657911110691,19,0.023978233337402344
1077,2.449739851350068,19,0.025513648986816406
1078,2.4498217013637316,19,0.025231361389160156
1079,2.449903461337661,19,0.02537226676940918
1080,2.4499851314541727,19,0.0256803035736084
1081,2.450066711897482,19,0.025548934936523438
1082,2.450148202850222,19,0.02219247817993164
1083,2.4502296044975864,19,0.024639606475830078
1084,2.450310917012079,19,0.024170398712158203
1085,2.450392140577402,19,0.02565169334411621
1086,2.4504732753746956,19,0.025016307830810547
1087,2.4505543215823646,19,0.03552556037902832
1088,2.450635279379319,19,0.03593635559082031
1089,2.450716148943026,19,0.035053253173828125
1090,2.4507969304547785,19,0.036049604415893555
1091,2.4508776240869268,19,0.0328826904296875
1092,2.450958230018692,19,0.03293895721435547
1093,2.4510387484291596,19,0.04316449165344238
1094,2.451119179489451,19,0.03162789344787598
1095,2.4511995233785266,19,0.02408456802368164
1096,2.4512797802647963,19,0.02333807945251465
1097,2.4513599503288153,19,0.02373337745666504
1098,2.451440033743417,19,0.024138450622558594
1099,2.4515200306785214,19,0.026556015014648438
1100,2.4515999413093836,19,0.03726911544799805
1101,2.4516797658091813,19,0.023295879364013672
1102,2.451759504345967,19,0.02259349822998047
1103,2.4518391570878926,19,0.02204108238220215
1104,2.4519187242176494,19,0.023175477981567383
1105,2.451998205895891,19,0.02254629135131836
1106,2.4520776022958173,19,0.022693157196044922
1107,2.4521569135829795,19,0.023418664932250977
1108,2.4522361399320007,19,0.02426910400390625
1109,2.452315281503545,19,0.02372598648071289
1110,2.4523943384721067,19,0.022975921630859375
1111,2.4524733110009125,19,0.02259516716003418
1112,2.452552199257722,19,0.021604061126708984
1113,2.452631003409794,19,0.02374100685119629
1114,2.4527097236216058,19,0.022574424743652344
1115,2.4527883600596283,19,0.022451400756835938
1116,2.452866912887025,19,0.024974346160888672
1117,2.452945382271218,19,0.022841930389404297
1118,2.4530237683743903,19,0.0212094783782959
1119,2.4531020713608047,19,0.022867679595947266
1120,2.4531802913918774,19,0.02379155158996582
1121,2.4532584286275916,19,0.025823116302490234
1122,2.453336483233822,19,0.026447534561157227
1123,2.453414455372231,19,0.022632122039794922
1124,2.453492345204414,19,0.024744272232055664
1125,2.4535701528869795,19,0.02388286590576172
1126,2.453647878584928,19,0.02291274070739746
1127,2.4537255224567778,19,0.023546218872070312
1128,2.4538030846586203,19,0.02566671371459961
1129,2.453880565353611,19,0.030689716339111328
1130,2.4539579646917526,19,0.028943300247192383
1131,2.4540352828443464,19,0.0286862850189209
1132,2.454112519960252,19,0.03285717964172363
1133,2.4541896761985202,19,0.03136157989501953
1134,2.454266751715754,19,0.030813217163085938
1135,2.4543437466663143,19,0.03209352493286133
1136,2.454420661209519,19,0.03318476676940918
1137,2.454497495496497,19,0.03275322914123535
1138,2.454574249686337,19,0.03080010414123535
1139,2.4546509239320313,19,0.032430171966552734
1140,2.4547275183828403,19,0.03251504898071289
1141,2.4548040331978656,19,0.03134036064147949
1142,2.454880468528765,19,0.02974987030029297
1143,2.4549568245282813,19,0.022619247436523438
1144,2.455033101345239,19,0.03269314765930176
1145,2.455109299139445,19,0.033837080001831055
1146,2.4551854180563213,19,0.03125119209289551
1147,2.455261458247152,19,0.033478736877441406
1148,2.45533741986357,19,0.031178951263427734
1149,2.4554133030579384,19,0.03424835205078125
1150,2.455489107975162,19,0.03433561325073242
1151,2.4555648347666343,19,0.03266739845275879
1152,2.455640483583055,19,0.033873796463012695
1153,2.45571605456997,19,0.029143571853637695
1154,2.455791547880133,19,0.023427724838256836
1155,2.455866963657005,19,0.02252364158630371
1156,2.4559423020457913,19,0.025294065475463867
1157,2.4560175632003878,19,0.023171424865722656
1158,2.456092747260841,19,0.024467945098876953
1159,2.45616785437754,19,0.02518010139465332
1160,2.4562428846932787,19,0.02555704116821289
1161,2.4563178383534066,19,0.024473905563354492
1162,2.456392715504117,19,0.03148031234741211
1163,2.4564675162929985,19,0.030052661895751953
1164,2.4565422408560407,19,0.0385587215423584
1165,2.4566168893406544,19,0.03213310241699219
1166,2.456691461891273,19,0.03103160858154297
1167,2.456765958652906,19,0.0288238525390625
1168,2.4568403797627094,19,0.02421259880065918
1169,2.456914725365632,19,0.024892568588256836
1170,2.4569889956056876,19,0.024428606033325195
1171,2.4570631906182223,19,0.02429676055908203
1172,2.4571373105490935,19,0.025198936462402344
1173,2.4572113555364834,19,0.02393794059753418
1174,2.4572853257213962,19,0.024242639541625977
1175,2.4573592212440096,19,0.024271726608276367
1176,2.457433042244941,19,0.0241243839263916
1177,2.45750678886035,19,0.02646803855895996
1178,2.457580461230746,19,0.02436089515686035
1179,2.457654059487868,19,0.02465653419494629
1180,2.457727583780046,19,0.02424025535583496
1181,2.4578010342400285,19,0.024636030197143555
1182,2.457874411005174,19,0.024647235870361328
1183,2.4579477142082755,19,0.023960590362548828
1184,2.458020943995522,19,0.023944377899169922
1185,2.458094100490275,19,0.027659177780151367
1186,2.458167183838695,19,0.02515101432800293
1187,2.4582401941708225,19,0.023738861083984375
1188,2.4583131316243434,19,0.029436111450195312
1189,2.458385996331989,19,0.028183460235595703
1190,2.458458788421364,19,0.026619434356689453
1191,2.458531508039203,19,0.02823495864868164
1192,2.4586041553161926,19,0.027005910873413086
1193,2.458676730380365,19,0.02812933921813965
1194,2.458749233365827,19,0.030709505081176758
1195,2.4588216644016354,19,0.029147624969482422
1196,2.4588940236269825,19,0.03029465675354004
1197,2.458966311170143,19,0.0318145751953125
1198,2.45903852716377,19,0.03488779067993164
1199,2.4591106717360836,19,0.03709840774536133
1200,2.4591827450193406,19,0.0313265323638916
