N,Norme,durree
6830,2.5882973876866497,1.4343907833099365
6840,2.5883903956615617,1.351510763168335
6850,2.5884832448831547,1.4789049625396729
6860,2.588575935855305,1.6218304634094238
6870,2.5886684690795527,1.6292476654052734
6880,2.588760845055126,1.5731143951416016
6890,2.588853064278934,1.6308989524841309
6900,2.5889451272456188,1.5770602226257324
6910,2.58903703444753,1.5675992965698242
6920,2.5891287863747436,1.605940818786621
6930,2.5892203835151055,1.5791966915130615
6940,2.589311826354202,1.5922727584838867
6950,2.5894031153754047,1.6577036380767822
6960,2.5894942510598953,1.6141924858093262
6970,2.5895852338866208,1.6827523708343506
6980,2.5896760643323846,1.668243646621704
6990,2.589766742871795,1.7248520851135254
7000,2.5898572699773013,1.6636788845062256
7010,2.5899476461192137,1.7133069038391113
7020,2.5900378717657286,1.7151851654052734
7030,2.590127947382885,1.6868021488189697
7040,2.5902178734346455,1.727478265762329
7050,2.5903076503828872,1.720688819885254
7060,2.5903972786873597,1.707975149154663
7070,2.590486758805797,1.7541851997375488
7080,2.5905760911938325,1.7630760669708252
7090,2.5906652763050797,1.7305335998535156
7100,2.5907543145911163,1.727752685546875
7110,2.590843206501495,1.778369665145874
7120,2.590931952483748,1.7869913578033447
7130,2.591020552983441,1.7528648376464844
7140,2.5911090084441297,1.409071445465088
7150,2.591197319307383,1.3123645782470703
7160,2.5912854860128567,1.420151710510254
7170,2.5913735089982017,1.3954918384552002
7180,2.591461388699167,1.405996561050415
7190,2.591549125549546,1.7565200328826904
7200,2.5916367199812402,1.5653433799743652
7210,2.591724172424227,1.318347692489624
7220,2.591811483306595,1.359287977218628
7230,2.591898653054554,1.4370739459991455
7240,2.5919856820924263,1.4162204265594482
7250,2.5920725708426935,1.4142718315124512
7260,2.5921593197259627,1.825610876083374
7270,2.5922459291610194,1.7457036972045898
7280,2.5923323995648095,1.6248340606689453
7290,2.592418731352453,1.6494879722595215
7300,2.5925049249372805,1.8550117015838623
7310,2.5925909807307965,1.8323781490325928
7320,2.5926768991427513,1.840939998626709
7330,2.5927626805810755,1.9452025890350342
7340,2.592848325451963,1.964139461517334
7350,2.5929338341598456,1.8810954093933105
7360,2.593019207107399,1.8653583526611328
7370,2.5931044446955416,2.003415107727051
7380,2.593189547323515,2.034508466720581
7390,2.593274515388802,1.4382171630859375
7400,2.5933593492871725,1.3787541389465332
7410,2.5934440494127218,1.3892529010772705
7420,2.5935286161578395,1.4486258029937744
7430,2.593613049913245,1.8567183017730713
7440,2.5936973510679824,1.7144384384155273
7450,2.5937815200094305,1.3473103046417236
7460,2.5938655571233182,1.2988433837890625
7470,2.593949462793728,1.2806856632232666
7480,2.5940332374031305,1.2861347198486328
7490,2.594116881332342,1.2841126918792725
7500,2.5942003949605725,1.287353515625
7510,2.5942837786654502,1.2949378490447998
7520,2.5943670328229635,1.299250841140747
7530,2.594450157807543,1.2978324890136719
7540,2.5945331539920353,1.291762351989746
7550,2.5946160217476955,1.3349900245666504
7560,2.594698761444263,1.3911359310150146
7570,2.5947813734498566,1.4133689403533936
7580,2.594863858131114,1.3528048992156982
7590,2.5949462158530974,1.2986538410186768
7600,2.5950284469793483,1.296905517578125
7610,2.5951105518719,1.2992424964904785
7620,2.5951925308912522,1.313962697982788
7630,2.59527438439644,1.317983627319336
7640,2.5953561127449696,1.3055508136749268
7650,2.595437716292861,1.3206593990325928
7660,2.5955191953946795,1.3371851444244385
7670,2.595600550403498,1.3256568908691406
7680,2.595681781670945,1.33980393409729
7690,2.5957628895471765,1.331529140472412
7700,2.5958438743809094,1.341294288635254
7710,2.595924736519417,1.3211102485656738
7720,2.5960054763085596,1.3385136127471924
7730,2.596086094092757,1.343790054321289
7740,2.5961665902150175,1.3353097438812256
7750,2.596246965016938,1.3306267261505127
7760,2.596327218838727,1.328596591949463
7770,2.5964073520191935,1.3308792114257812
7780,2.5964873648957507,1.3315861225128174
7790,2.596567257804458,1.3370494842529297
7800,2.5966470310799776,1.3419175148010254
7810,2.5967266850556285,1.3436973094940186
7820,2.5968062200633657,1.335716724395752
7830,2.5968856364337958,1.338507890701294
7840,2.5969649344961834,1.3444123268127441
7850,2.5970441145784653,1.3549211025238037
7860,2.5971231770072474,1.3477222919464111
7870,2.59720212210781,1.3576486110687256
7880,2.597280950204116,1.3461518287658691
7890,2.5973596616188526,1.3488585948944092
7900,2.5974382566733825,1.354543924331665
7910,2.5975167356877735,1.3478877544403076
7920,2.5975950989808094,1.3650505542755127
7930,2.5976733468700104,1.363297462463379
7940,2.5977514796716172,1.3828530311584473
7950,2.5978294977005953,1.3734798431396484
7960,2.5979074012706707,1.3685636520385742
7970,2.5979851906942955,1.3881773948669434
7980,2.598062866282687,1.376317024230957
7990,2.5981404283458343,1.3777391910552979
8000,2.5982178771924795,1.4457945823669434
8010,2.598295213130136,1.3882148265838623
8020,2.598372436465115,1.3892185688018799
8030,2.5984495475025065,1.384467601776123
8040,2.5985265465461804,1.3959250450134277
8050,2.598603433898831,1.3852505683898926
8060,2.5986802098619277,1.404592752456665
8070,2.598756874735778,1.4175505638122559
8080,2.598833428819499,1.412184238433838
8090,2.5989098724110224,1.4009277820587158
8100,2.5989862058071385,1.4143438339233398
8110,2.5990624293034243,1.4034948348999023
8120,2.599138543194356,1.4286978244781494
8130,2.5992145477732143,1.4208106994628906
8140,2.599290443332152,1.4266388416290283
8150,2.599366230162179,1.404723882675171
8160,2.599441908553173,1.4540956020355225
8170,2.5995174787938957,1.4728524684906006
8180,2.5995929411719416,1.786275863647461
8190,2.5996682959738573,1.8521838188171387
8200,2.599743543485017,1.4976799488067627
8210,2.599818683989712,1.4835870265960693
8220,2.599893717771143,1.4689905643463135
8230,2.599968645111408,1.4576435089111328
8240,2.6000434662915044,1.481926441192627
8250,2.6001181815913643,1.4711124897003174
8260,2.600192791289842,1.48358154296875
8270,2.6002672956647124,1.4675040245056152
8280,2.600341694992685,1.4908125400543213
8290,2.6004159895493943,1.4933648109436035
8300,2.600490179609438,1.5083708763122559
8310,2.6005642654463648,1.502063274383545
8320,2.600638247332661,1.5485899448394775
8330,2.6007121255397934,1.5456926822662354
8340,2.6007859003381677,2.2540669441223145
8350,2.6008595719971757,1.529266119003296
8360,2.600933140785185,1.6117620468139648
8370,2.601006606969536,1.6606769561767578
8380,2.601079970816573,1.6122372150421143
8390,2.6011532325916087,1.5450515747070312
8400,2.601226392558954,1.560490369796753
8410,2.6012994509819447,1.561143398284912
8420,2.6013724081228933,1.7705323696136475
8430,2.60144526424312,1.795569658279419
8440,2.601518019602998,2.039396047592163
8450,2.6015906744618804,1.7508528232574463
8460,2.6016632290781603,1.6706383228302002
8470,2.6017356837092773,1.5979828834533691
8480,2.6018080386116713,1.6027429103851318
8490,2.601880294040863,1.6270618438720703
8500,2.601952450251379,1.5912275314331055
8510,2.6020245074968056,1.5994460582733154
8520,2.602096466029803,1.6108777523040771
8530,2.602168326102074,1.6159405708312988
8540,2.6022400879643683,1.6264142990112305
8550,2.602311751866533,1.6310954093933105
8560,2.602383318057474,1.6449594497680664
8570,2.602454786785171,1.8590681552886963
8580,2.6025261582966803,1.6451916694641113
8590,2.602597432838153,1.7879927158355713
8600,2.602668610654828,2.1516592502593994
8610,2.6027396919910446,2.010918378829956
8620,2.602810677090231,1.8964262008666992
8630,2.602881566194916,1.808701992034912
8640,2.6029523595467436,1.6767754554748535
8650,2.603023057386467,1.7002356052398682
8660,2.6030936599539602,1.7200288772583008
8670,2.603164167488215,1.704545259475708
8680,2.6032345802273342,1.7097642421722412
8690,2.6033048984085734,1.718599557876587
8700,2.6033751222682957,1.8207919597625732
8710,2.6034452520420244,1.742722511291504
8720,2.6035152879644223,1.7354052066802979
8730,2.6035852302692684,1.7351388931274414
8740,2.6036550791895188,1.7258892059326172
8750,2.603724834957281,1.7341382503509521
8760,2.603794497803819,1.7499091625213623
8770,2.603864067959541,1.735332727432251
8780,2.6039335456540584,1.7515044212341309
8790,2.6040029311161,1.7494845390319824
8800,2.6040722245736156,1.7650694847106934
8810,2.60414142625371,1.7883920669555664
8820,2.6042105363826673,1.7702600955963135
8830,2.6042795551859648,1.7865235805511475
8840,2.604348482888268,1.802156686782837
8850,2.6044173197134324,1.797217607498169
8860,2.604486065884508,1.8105642795562744
8870,2.604554721623753,1.814096212387085
8880,2.604623287152622,1.822305679321289
8890,2.604691762691786,1.830322504043579
8900,2.604760148461114,1.817427396774292
8910,2.6048284446797134,1.8344173431396484
8920,2.6048966515658796,1.848677635192871
8930,2.604964769337151,1.8468818664550781
8940,2.605032798210299,1.8616108894348145
8950,2.6051007384013145,1.8616070747375488
8960,2.6051685901254156,1.887054681777954
8970,2.6052363535970544,1.878666877746582
8980,2.605304029029962,1.8788800239562988
8990,2.6053716166370577,1.88566255569458
9000,2.6054391166305493,1.9020016193389893
9010,2.605506529221889,2.089075803756714
9020,2.605573854621761,2.0692577362060547
9030,2.6056410930401355,1.9164574146270752
9040,2.605708244686239,1.9456143379211426
9050,2.605775309768544,1.912950038909912
9060,2.6058422884948067,1.9587008953094482
9070,2.6059091810720627,1.9659802913665771
9080,2.605975987706611,1.9519729614257812
9090,2.6060427086040194,1.9687857627868652
9100,2.606109343969169,1.987617015838623
9110,2.6061758940061894,1.998511552810669
9120,2.6062423589185117,1.9823737144470215
9130,2.606308738908883,1.9923129081726074
9140,2.6063750341793166,1.9854333400726318
9150,2.6064412449311183,2.017245292663574
9160,2.6065073713649234,2.031167507171631
9170,2.6065734136806586,2.03245210647583
9180,2.6066393720775527,2.0177292823791504
9190,2.6067052467541396,2.0348451137542725
9200,2.6067710379083033,2.073951244354248
9210,2.6068367457371955,2.0567991733551025
9220,2.606902370437318,2.117328643798828
9230,2.606967912204481,2.0715231895446777
9240,2.6070333712338494,2.054603338241577
9250,2.607098747719885,2.0735158920288086
9260,2.6071640418563877,2.049952268600464
9270,2.6072292538365067,2.0697743892669678
9280,2.6072943838527216,2.0793678760528564
9290,2.6073594320968634,2.1428537368774414
9300,2.6074243987600774,2.1127583980560303
9310,2.607489284032904,2.088498115539551
9320,2.6075540881051777,2.0967791080474854
9330,2.607618811166123,2.1027278900146484
9340,2.6076834534043325,2.1096978187561035
9350,2.607748015007714,2.097503900527954
9360,2.607812496163575,2.1097285747528076
9370,2.6078768970585626,2.1154775619506836
9380,2.607941217878718,2.169579267501831
9390,2.608005458809406,2.13960599899292
9400,2.6080696200354323,2.1286940574645996
9410,2.6081337017409156,2.134281873703003
9420,2.6081977041093953,2.1496787071228027
9430,2.6082616273237544,2.154135227203369
9440,2.608325471566305,2.147132396697998
9450,2.608389237018708,2.152379035949707
9460,2.6084529238620453,2.1526339054107666
9470,2.6085165322767554,2.185504913330078
9480,2.608580062442692,2.1606085300445557
9490,2.6086435145391134,2.181697368621826
9500,2.6087068887446607,2.166492223739624
9510,2.6087701852374003,2.2091710567474365
9520,2.6088334041947814,2.1858198642730713
9530,2.608896545793667,2.351836681365967
9540,2.608959610210338,3.280397653579712
9550,2.609022597620485,3.0454752445220947
9560,2.60908550819922,2.777076005935669
9570,2.609148342121059,2.825582265853882
9580,2.6092110995599507,2.8681387901306152
9590,2.609273780689259,2.430980682373047
9600,2.6093363856818033,2.480367422103882
9610,2.6093989147097787,2.50132155418396
9620,2.609461367944845,2.4172472953796387
9630,2.6095237455581044,2.2278316020965576
9640,2.6095860477200663,2.5714528560638428
9650,2.6096482746007,2.4477486610412598
9660,2.609710426369408,2.7196199893951416
9670,2.6097725031950416,2.805739164352417
9680,2.609834505245875,2.92445969581604
9690,2.6098964326896708,2.474961996078491
9700,2.609958285693594,2.3885703086853027
9710,2.6100200644243245,2.4111132621765137
9720,2.6100817690479214,2.3701207637786865
9730,2.6101433997299637,2.3332386016845703
9740,2.6102049566354535,2.280290126800537
9750,2.610266439928875,2.298311948776245
9760,2.610327849774174,2.301888942718506
9770,2.610389186334756,2.3306758403778076
9780,2.610450449773491,2.297168016433716
9790,2.6105116402527346,2.30153751373291
9800,2.6105727579343143,2.287109375
9810,2.610633802979513,2.3022525310516357
9820,2.6106947755491263,2.2872045040130615
9830,2.6107556758033863,2.329841375350952
9840,2.6108165039020523,2.29760479927063
9850,2.610877260004333,2.307443380355835
9860,2.610937944268943,2.2903552055358887
9870,2.6109985568540797,2.3167784214019775
9880,2.611059097917442,2.30019474029541
9890,2.611119567616208,2.308614492416382
9900,2.6111799661070556,2.312148332595825
9910,2.6112402935461474,2.3073315620422363
9920,2.611300550089177,2.3211231231689453
9930,2.611360735891318,2.325076103210449
9940,2.611420851107244,2.3259761333465576
9950,2.6114808958911526,2.501077175140381
9960,2.611540870396734,2.54118013381958
9970,2.611600774777192,2.4674506187438965
9980,2.6116606091852472,2.36197829246521
9990,2.6117203737731254,2.3819656372070312
10000,2.611780068692582,2.341869354248047
10010,2.6118396940948765,2.3782389163970947
10020,2.6118992501308003,2.4205503463745117
10030,2.611958736950662,2.5095574855804443
10040,2.612018154704292,2.3642847537994385
10050,2.6120775035410375,2.456712245941162
10060,2.6121367836098104,2.4556429386138916
10070,2.6121959950590155,2.711981773376465
10080,2.6122551380365904,2.5270817279815674
10090,2.612314212690035,2.58585786819458
10100,2.6123732191663542,2.678577184677124
10110,2.612432157612128,2.5526676177978516
10120,2.6124910281734284,2.5578079223632812
10130,2.6125498309959116,2.7442378997802734
10140,2.6126085662247536,2.7749195098876953
10150,2.6126672340046735,2.715311288833618
10160,2.612725834479956,2.539550542831421
10170,2.612784367794423,2.6964759826660156
10180,2.6128428340914516,2.4766499996185303
10190,2.6129012335139654,2.630328893661499
10200,2.6129595662044514,2.4935295581817627
10210,2.6130178323049487,2.4894003868103027
10220,2.613076031957051,2.668752908706665
10230,2.6131341653019167,3.0449960231781006
10240,2.613192232480263,2.613600730895996
10250,2.6132502336323835,2.611281156539917
10260,2.6133081688981172,2.6624646186828613
10270,2.6133660384168866,2.536416530609131
10280,2.6134238423276708,2.4872384071350098
10290,2.613481580769034,2.5399553775787354
10300,2.613539253879095,2.5630176067352295
10310,2.6135968617955725,2.5434188842773438
10320,2.6136544046557146,2.737046957015991
10330,2.613711882596402,2.588210344314575
10340,2.613769295754075,2.6115729808807373
10350,2.613826644264737,2.565310001373291
10360,2.6138839282639923,2.570821523666382
10370,2.6139411478870285,2.586730480194092
10380,2.6139983032686094,2.5790486335754395
10390,2.6140553945430876,2.5701589584350586
10400,2.614112421844432,2.574958324432373
10410,2.61416938530617,2.5904994010925293
10420,2.6142262850614273,2.5841662883758545
10430,2.614283121242936,2.5901589393615723
10440,2.6143398939830247,2.6059560775756836
10450,2.614396603413603,2.616501569747925
10460,2.6144532496661936,2.673182725906372
10470,2.614509832871918,2.7801196575164795
10480,2.6145663531614893,2.638552665710449
10490,2.6146228106652476,2.6289308071136475
10500,2.6146792055131085,2.6262102127075195
10510,2.6147355378346275,2.634986639022827
10520,2.6147918077589445,2.6502466201782227
10530,2.6148480154148146,2.6445302963256836
10540,2.6149041609306267,2.655959129333496
10550,2.614960244434346,2.747746229171753
10560,2.615016266053561,2.6586689949035645
10570,2.6150722259155073,2.6623189449310303
10580,2.615128124147005,2.6669669151306152
10590,2.615183960874517,2.6744887828826904
10600,2.615239736224111,2.672182083129883
10610,2.6152954503214807,2.6792802810668945
10620,2.6153511032919456,2.6917948722839355
10630,2.6154066952604564,2.682438373565674
10640,2.61546222635158,2.69555926322937
10650,2.6155176966895093,2.71627140045166
10660,2.6155731063980867,2.7110753059387207
10670,2.6156284556007643,2.7048943042755127
10680,2.6156837444206404,2.7115120887756348
10690,2.6157389729804508,2.7182044982910156
10700,2.615794141402547,2.713139295578003
10710,2.6158492498089174,2.7218234539031982
10720,2.615904298321239,2.736234188079834
10730,2.615959287060759,2.734126567840576
10740,2.61601421614841,2.7510249614715576
10750,2.616069085704743,4.00084114074707
10760,2.616123895849978,3.4626662731170654
10770,2.6161786467039643,3.115598678588867
10780,2.616233338386186,4.05094313621521
10790,2.6162879710158125,3.497378349304199
10800,2.6163425447116273,3.0986857414245605
10810,2.6163970595920745,4.224736928939819
10820,2.61645151577527,3.210564613342285
10830,2.6165059133789477,3.145071029663086
10840,2.616560252520523,3.335064172744751
10850,2.6166145333170574,4.154326915740967
10860,2.616668755885284,3.877267599105835
10870,2.616722920341561,3.138401985168457
10880,2.61677702680195,3.868675947189331
10890,2.6168310753821493,4.291932582855225
10900,2.6168850661975114,4.113758563995361
10910,2.6169389993630707,4.232581377029419
10920,2.6169928749935316,4.1492273807525635
10930,2.6170466932032355,4.3664281368255615
10940,2.617100454106217,4.343834161758423
10950,2.617154157816194,4.334930419921875
10960,2.6172078044465126,3.8802740573883057
10970,2.6172613941102245,4.285034418106079
10980,2.6173149269200295,3.234645128250122
10990,2.617368402988329,3.2477893829345703
11000,2.617421822427173,3.207648992538452
11010,2.6174751853483045,3.5313596725463867
11020,2.617528491863149,3.7405900955200195
11030,2.6175817420827863,3.437577247619629
11040,2.6176349361180065,4.037636041641235
11050,2.617688074079261,4.371976375579834
11060,2.617741156076695,4.393346786499023
11070,2.617794182220118,3.3481671810150146
11080,2.617847152619065,3.2773959636688232
11090,2.617900067382708,3.949678421020508
11100,2.6179529266199486,4.4436821937561035
11110,2.618005730439333,3.273446559906006
11120,2.6180584789491537,3.2543857097625732
11130,2.6181111722573402,3.311230421066284
11140,2.6181638104715486,4.214126825332642
11150,2.61821639369912,4.485356092453003
11160,2.6182689220470747,3.6147360801696777
11170,2.618321395622152,3.8453707695007324
11180,2.6183738145307665,4.092224359512329
11190,2.618426178879047,3.9910695552825928
11200,2.6184784887728116,3.251941680908203
11210,2.618530744317601,3.8886053562164307
11220,2.6185829456186127,3.322711944580078
11230,2.61863509278077,3.1984994411468506
11240,2.6186871859087333,3.2480130195617676
11250,2.618739225106812,3.3300974369049072
11260,2.6187912104790394,3.170468330383301
11270,2.6188431421291805,3.7254319190979004
11280,2.6188950201606733,3.0121045112609863
11290,2.6189468446766866,3.0524375438690186
11300,2.6189986157800984,3.0073413848876953
11310,2.619050333573484,3.004859447479248
11320,2.619101998159149,3.012561559677124
11330,2.6191536096390866,3.0071682929992676
11340,2.619205168115029,3.0940022468566895
11350,2.619256673688409,3.1519527435302734
11360,2.6193081264603904,3.262786626815796
11370,2.6193595265318406,3.3974006175994873
11380,2.6194108740033544,3.278693675994873
11390,2.6194621689752364,3.34079909324646
11400,2.6195134115475156,3.0412302017211914
11410,2.6195646018199445,3.0528290271759033
11420,2.619615739892006,3.042447328567505
11430,2.619666825862897,3.0530052185058594
11440,2.6197178598315274,3.0690064430236816
11450,2.619768841896552,3.060439109802246
11460,2.61981977215635,3.0662546157836914
11470,2.619870650709014,3.0736162662506104
11480,2.6199214776523903,3.072721242904663
11490,2.61997225308403,3.07177996635437
11500,2.6200229771012156,3.1119282245635986
11510,2.620073649800986,3.3387396335601807
11520,2.6201242712800807,3.0972790718078613
11530,2.6201748416350004,3.092867612838745
11540,2.620225360961961,3.101079225540161
11550,2.6202758293569235,3.097635269165039
11560,2.6203262469155764,3.1104025840759277
11570,2.620376613733356,3.0939979553222656
11580,2.620426929905439,3.103419303894043
11590,2.6204771955267248,3.1095521450042725
11600,2.6205274106918637,3.130642890930176
11610,2.620577575495246,3.120398759841919
11620,2.6206276900310117,3.1275689601898193
11630,2.6206777543930206,3.1217851638793945
11640,2.620727768674902,3.1389405727386475
11650,2.62077773297002,3.200312614440918
11660,2.6208276473714767,3.1524925231933594
11670,2.6208775119721404,3.1364777088165283
11680,2.6209273268646083,3.1814558506011963
11690,2.620977092141228,3.1470110416412354
11700,2.621026807894103,3.169072389602661
11710,2.6210764742150863,3.1850197315216064
11720,2.621126091195774,3.195125102996826
11730,2.621175658927532,3.189890146255493
11740,2.621225177501458,3.196237087249756
11750,2.6212746470084163,3.1966588497161865
11760,2.6213240675390166,3.2368898391723633
11770,2.6213734391836354,3.23620343208313
11780,2.621422762032407,3.2413785457611084
11790,2.6214720361751978,3.251675844192505
11800,2.6215212617016657,3.237135887145996
11810,2.6215704387012058,3.2159688472747803
11820,2.621619567262975,3.212141990661621
11830,2.6216686474759077,3.233412265777588
11840,2.62171767942868,3.2489635944366455
11850,2.621766663209735,3.2461531162261963
11860,2.6218155989072747,3.6016416549682617
11870,2.621864486609277,3.331808567047119
11880,2.621913326403486,3.273838996887207
11890,2.6219621183773985,3.271944999694824
11900,2.622010862618291,3.5339181423187256
11910,2.622059559213194,3.8312301635742188
11920,2.622108208248916,3.3576812744140625
11930,2.6221568098120285,3.7277235984802246
11940,2.6222053639888676,3.532421112060547
11950,2.6222538708655536,3.6629741191864014
11960,2.6223023305279836,3.4188361167907715
11970,2.6223507430617956,3.395185947418213
11980,2.6223991085524205,3.4376275539398193
11990,2.622447427085084,3.5054214000701904
12000,2.6224956987447374,3.4535722732543945
12010,2.6225439236161487,3.522916078567505
12020,2.6225921017838534,3.482856512069702
12030,2.6226402333321435,3.4277589321136475
12040,2.6226883183451113,3.438025712966919
12050,2.6227363569066147,3.539764404296875
12060,2.622784349100301,3.5644636154174805
12070,2.6228322950095926,3.536134719848633
12080,2.6228801947176876,3.4748446941375732
12090,2.6229280483075734,3.433880567550659
12100,2.622975855862008,3.5503621101379395
12110,2.623023617463545,3.6844964027404785
12120,2.623071333194523,3.6246871948242188
12130,2.6231190031370533,3.5043702125549316
12140,2.6231666273730263,3.5906989574432373
12150,2.623214205984156,3.5544533729553223
12160,2.623261739051901,3.481689214706421
12170,2.62330922665752,3.5934219360351562
12180,2.623356668882062,3.514659881591797
12190,2.623404065806385,4.088376522064209
12200,2.623451417511106,3.6593761444091797
12210,2.623498724076631,3.504924774169922
12220,2.6235459855831884,3.5226452350616455
12230,2.6235932021107713,3.5318474769592285
12240,2.6236403737391782,3.565497875213623
12250,2.6236875005479923,3.556161880493164
12260,2.623734582616592,3.6204400062561035
12270,2.6237816200241593,3.7179648876190186
12280,2.623828612849664,3.6520230770111084
12290,2.6238755611718663,3.851876974105835
12300,2.623922465069338,3.6559195518493652
12310,2.6239693246204343,3.7104439735412598
12320,2.6240161399033086,3.7337253093719482
12330,2.6240629109959337,3.80361008644104
12340,2.6241096379760553,3.702425003051758
12350,2.624156320921233,3.6329870223999023
12360,2.6242029599088204,3.7873451709747314
12370,2.624249555015968,3.62994647026062
12380,2.624296106319669,3.6329450607299805
12390,2.6243426138966495,3.614804983139038
12400,2.624389077823505,3.639014482498169
12410,2.6244354981765827,3.7526259422302246
12420,2.6244818750320795,3.7019879817962646
12430,2.624528208465964,3.6378333568573
12440,2.6245744985540194,3.6651852130889893
12450,2.6246207453718564,3.6769115924835205
12460,2.6246669489948635,3.8180477619171143
12470,2.624713109498252,3.706571102142334
12480,2.6247592269570426,3.701957941055298
12490,2.624805301446056,3.7836461067199707
12500,2.6248513330399423,4.040066480636597
12510,2.6248973218131377,3.8038861751556396
12520,2.6249432678398925,3.7663421630859375
12530,2.6249891711943016,3.755455493927002
12540,2.6250350319502265,3.736628770828247
12550,2.625080850181388,3.957627058029175
12560,2.6251266259612516,3.7996530532836914
12570,2.625172359363189,3.7727713584899902
12580,2.6252180504603126,3.8028950691223145
12590,2.625263699325592,3.8732192516326904
12600,2.6253093060317836,3.817904472351074
12610,2.6253548706514698,3.9392380714416504
12620,2.625400393257073,3.94169545173645
12630,2.62544587392081,3.8650522232055664
12640,2.625491312714723,3.841602087020874
12650,2.625536709710662,4.023325681686401
12660,2.625582064980314,3.8760273456573486
12670,2.6256273785951825,3.8913638591766357
12680,2.6256726506265853,3.9878592491149902
12690,2.625717881145664,3.8547556400299072
12700,2.6257630702233876,3.9839084148406982
12710,2.6258082179305466,4.001713991165161
12720,2.6258533243377338,4.0098326206207275
12730,2.6258983895154033,3.8972458839416504
12740,2.6259434135338062,4.042203187942505
12750,2.62598839646303,3.9137940406799316
12760,2.626033338372988,4.05928635597229
12770,2.626078239333402,3.934656858444214
12780,2.6261230994138556,4.060242414474487
12790,2.62616791868371,4.104624271392822
12800,2.6262126972122095,4.21396279335022
12810,2.6262574350683927,4.405804872512817
12820,2.6263021323211326,4.19332480430603
12830,2.626346789039125,4.017029047012329
12840,2.6263914052909296,3.8445754051208496
12850,2.6264359811448887,3.817761182785034
12860,2.6264805166692105,3.823452949523926
12870,2.626525011931913,3.8280258178710938
12880,2.6265694670008655,3.8464441299438477
12890,2.626613881943764,3.8618457317352295
12900,2.626658256828133,3.8534696102142334
12910,2.626702591721327,3.858067274093628
12920,2.626746886690542,3.8741884231567383
12930,2.6267911418028183,3.8753912448883057
12940,2.6268353571250174,3.8763506412506104
12950,2.6268795327238346,3.9192049503326416
12960,2.626923668665811,3.909085512161255
12970,2.6269677650173264,3.8980278968811035
12980,2.6270118218445964,3.915195941925049
12990,2.6270558392136696,3.933345079421997
13000,2.6270998171904303,3.9551126956939697
13010,2.627143755840603,3.9348304271698
13020,2.6271876552297817,3.9465880393981934
13030,2.627231515423353,3.9518203735351562
13040,2.6272753364865697,3.97792649269104
13050,2.627319118484527,3.979680299758911
13060,2.6273628614821583,3.9777204990386963
13070,2.6274065655442262,4.005244493484497
13080,2.627450230735371,4.017297029495239
13090,2.6274938571200375,4.01228404045105
13100,2.6275374447625435,4.008219003677368
13110,2.6275809937270127,4.032967567443848
13120,2.6276245040774704,4.052289009094238
13130,2.6276679758777366,4.048681020736694
13140,2.627711409191497,4.058797121047974
13150,2.6277548040822953,4.0631513595581055
13160,2.6277981606134895,4.081710577011108
13170,2.627841478848323,4.08118200302124
13180,2.627884758849862,4.104628086090088
13190,2.6279280006810195,4.10403847694397
13200,2.6279712044045787,4.120337247848511
13210,2.628014370083146,4.115887641906738
13220,2.628057497779194,4.128726005554199
13230,2.628100587555047,4.139357805252075
13240,2.6281436394728708,4.16454553604126
13250,2.628186653594672,4.141467094421387
13260,2.628229629982343,4.1520960330963135
13270,2.6282725686976005,4.17009711265564
13280,2.628315469802005,4.2273948192596436
13290,2.6283583333570117,4.19404411315918
13300,2.6284011594238743,4.191044092178345
13310,2.628443948063758,4.226393938064575
13320,2.6284866993376252,4.2773354053497314
13330,2.628529413306336,4.235692501068115
13340,2.6285720900305884,4.196601390838623
13350,2.6286147295709377,4.202483892440796
13360,2.628657331987797,4.247084379196167
13370,2.6286998973414244,4.2343974113464355
13380,2.628742425691967,4.245116949081421
13390,2.628784917099387,4.228691816329956
13400,2.628827371623533,4.274459362030029
13410,2.6288697893241046,4.2889204025268555
13420,2.6289121702606613,4.28830885887146
13430,2.6289545144926114,4.298662424087524
13440,2.628996822079236,4.324992656707764
13450,2.6290390930796725,4.345556735992432
13460,2.6290813275529255,4.35187029838562
13470,2.6291235255578354,4.348508358001709
13480,2.6291656871531415,4.374511480331421
13490,2.6292078123974103,4.388599872589111
13500,2.6292499013490866,4.385741233825684
13510,2.6292919540664865,4.431926012039185
13520,2.6293339706077727,4.4970543384552
13530,2.629375951030978,4.4420764446258545
13540,2.629417895394001,4.438310146331787
13550,2.629459803754601,4.45005989074707
13560,2.6295016761704,4.475247859954834
13570,2.629543512698902,4.478669166564941
13580,2.629585313397447,4.496359825134277
13590,2.6296270783232685,4.500872850418091
13600,2.6296688075334416,4.528434991836548
13610,2.629710501084947,4.506638526916504
13620,2.6297521590345827,4.51849102973938
13630,2.629793781439056,4.547193765640259
13640,2.62983536835491,4.591187238693237
13650,2.629876919838593,4.577239036560059
13660,2.6299184359463856,4.561906814575195
13670,2.6299599167344585,4.592609882354736
13680,2.6300013622588354,4.608721494674683
13690,2.6300427725754356,4.62943434715271
13700,2.6300841477400407,4.639799356460571
13710,2.630125487808276,4.6537957191467285
13720,2.6301667928356673,4.683959484100342
13730,2.6302080628776165,4.6925108432769775
13740,2.6302492979893657,4.700906038284302
13750,2.630290498226055,4.745769739151001
13760,2.6303316636426963,4.76851749420166
13770,2.6303727942941677,4.770802736282349
